timestamp,power_in_watts,sm_clock,step
1736643425.5139625,109.423,1710,idle
1736643425.516935,109.423,1710,idle
1736643425.51984,109.423,1710,to_device
1736643425.5225356,109.423,1710,to_device
1736643425.525138,109.423,1710,to_device
1736643425.5279431,109.423,1710,to_device
1736643425.530548,109.423,1710,to_device
1736643425.533151,109.423,1710,to_device
1736643425.5359666,109.423,1710,forward
1736643425.539012,109.423,1710,forward
1736643425.5422742,109.423,1710,forward
1736643425.5448744,109.423,1710,forward
1736643425.5474863,109.423,1710,forward
1736643425.5500944,109.423,1710,forward
1736643425.5526896,109.423,1710,forward
1736643425.555292,109.423,1710,forward
1736643425.5583434,109.423,1710,forward
1736643425.5619886,109.423,1710,backward
1736643425.5645988,109.423,1710,backward
1736643425.5672245,109.423,1710,backward
1736643425.5698433,109.423,1710,backward
1736643425.5724514,116.587,1710,backward
1736643425.5750551,116.587,1710,backward
1736643425.5828166,116.587,1935,backward
1736643425.588665,116.587,1935,backward
1736643425.5929887,116.587,1935,backward
1736643425.5956602,116.587,1935,backward
1736643425.598848,116.587,1950,backward
1736643425.6038198,116.587,1950,backward
1736643425.6065664,116.587,1950,backward
1736643425.609298,116.587,1950,backward
1736643425.6124115,116.587,1950,idle
1736643425.6152425,116.587,1950,idle
1736643425.6184402,116.587,1950,idle
1736643425.62194,116.587,1950,idle
1736643425.6246538,116.587,1950,idle
1736643425.6275454,116.587,1950,to_device
1736643425.6302512,116.587,1950,to_device
1736643425.6328628,116.587,1950,to_device
1736643425.635456,116.587,1950,to_device
1736643425.6383977,116.587,1950,to_device
1736643425.642105,116.587,1950,forward
1736643425.6448455,116.587,1950,forward
1736643425.6474657,116.587,1950,forward
1736643425.6500564,116.587,1950,forward
1736643425.6526558,116.587,1950,forward
1736643425.6552577,116.587,1950,forward
1736643425.658209,116.587,1950,forward
1736643425.661816,116.587,1950,forward
1736643425.6644225,116.587,1950,backward
1736643425.667017,116.587,1950,backward
1736643425.6696212,116.587,1950,backward
1736643425.672231,116.587,1950,backward
1736643425.674907,131.076,1950,backward
1736643425.6778908,131.076,1950,backward
1736643425.68214,131.076,1950,backward
1736643425.6847348,131.076,1950,backward
1736643425.687353,131.076,1950,backward
1736643425.689953,131.076,1950,backward
1736643425.6925554,131.076,1950,backward
1736643425.6952035,131.076,1950,backward
1736643425.6982346,131.076,1950,backward
1736643425.7011108,131.076,1950,backward
1736643425.7038465,131.076,1950,backward
1736643425.7065918,131.076,1950,backward
1736643425.709322,131.076,1950,backward
1736643425.7120695,131.076,1950,backward
1736643425.714816,131.076,1950,idle
1736643425.717898,131.076,1935,idle
1736643425.7549677,131.076,1935,forward
1736643425.7579188,131.076,1935,forward
1736643425.7606256,131.076,1935,forward
1736643425.7632897,131.076,1935,forward
1736643425.7659268,131.076,1935,forward
1736643425.7691114,131.076,1935,forward
1736643425.771853,131.076,1935,forward
1736643425.7746384,145.951,1935,backward
1736643425.7816553,145.951,1905,backward
1736643425.786405,145.951,1905,backward
1736643425.789116,145.951,1905,backward
1736643425.79186,145.951,1905,backward
1736643425.7946029,145.951,1905,backward
1736643425.7977245,145.951,1920,backward
1736643425.803748,145.951,1920,backward
1736643425.806501,145.951,1920,backward
1736643425.8092432,145.951,1920,backward
1736643425.811966,145.951,1920,backward
1736643425.8145974,145.951,1920,backward
1736643425.8176987,145.951,1920,backward
1736643425.8238356,145.951,1920,backward
1736643425.826769,145.951,1920,idle
1736643425.8298712,145.951,1920,idle
1736643425.8327155,145.951,1920,idle
1736643425.8354776,145.951,1920,idle
1736643425.8386211,145.951,1935,idle
1736643425.843398,145.951,1935,to_device
1736643425.8462815,145.951,1935,to_device
1736643425.848991,145.951,1935,to_device
1736643425.851755,145.951,1935,to_device
1736643425.8545198,145.951,1935,forward
1736643425.8576272,145.951,1935,forward
1736643425.8621652,145.951,1935,forward
1736643425.8649137,145.951,1935,forward
1736643425.8676918,145.951,1935,forward
1736643425.8705297,145.951,1935,forward
1736643425.8732626,160.93,1935,forward
1736643425.8765974,160.93,1935,forward
1736643425.8799524,160.93,1890,backward
1736643425.8837078,160.93,1890,backward
1736643425.8864653,160.93,1890,backward
1736643425.889258,160.93,1890,backward
1736643425.8920147,160.93,1890,backward
1736643425.894806,160.93,1890,backward
1736643425.8979504,160.93,1905,backward
1736643425.9037125,160.93,1905,backward
1736643425.906484,160.93,1905,backward
1736643425.909245,160.93,1905,backward
1736643425.9120069,160.93,1905,backward
1736643425.9147754,160.93,1905,backward
1736643425.9178994,160.93,1920,backward
1736643425.9234133,160.93,1920,backward
1736643425.9261827,160.93,1920,backward
1736643425.928947,160.93,1920,idle
1736643425.9317827,160.93,1920,idle
1736643425.9345956,160.93,1920,idle
1736643425.9377244,160.93,1935,idle
1736643425.9435282,160.93,1935,to_device
1736643425.9461415,160.93,1935,to_device
1736643425.9487505,160.93,1935,to_device
1736643425.951434,160.93,1935,to_device
1736643425.9540465,160.93,1935,to_device
1736643425.9568172,160.93,1935,forward
1736643425.9597647,160.93,1935,forward
1736643425.962558,160.93,1935,forward
1736643425.965246,160.93,1935,forward
1736643425.9679396,160.93,1935,forward
1736643425.9705477,160.93,1935,forward
1736643425.9731452,175.937,1935,forward
1736643425.9759293,175.937,1935,forward
1736643425.9790096,175.937,1905,forward
1736643425.984,175.937,1905,backward
1736643425.9866655,175.937,1905,backward
1736643425.9896083,175.937,1905,backward
1736643425.9922233,175.937,1905,backward
1736643425.9948356,175.937,1905,backward
1736643425.9978323,175.937,1920,backward
1736643426.0035918,175.937,1920,backward
1736643426.0061903,175.937,1920,backward
1736643426.0087829,175.937,1920,backward
1736643426.0114205,175.937,1920,backward
1736643426.014157,175.937,1920,backward
1736643426.0172324,175.937,1920,backward
1736643426.0223372,175.937,1920,backward
1736643426.0250854,175.937,1920,backward
1736643426.0277357,175.937,1920,backward
1736643426.030481,175.937,1920,idle
1736643426.0332894,175.937,1920,idle
1736643426.0360606,175.937,1920,idle
1736643426.039281,175.937,1935,idle
1736643426.0435705,175.937,1935,to_device
1736643426.0466106,175.937,1935,to_device
1736643426.0492136,175.937,1935,to_device
1736643426.0518177,175.937,1935,to_device
1736643426.054412,175.937,1935,to_device
1736643426.057481,175.937,1935,to_device
1736643426.0623105,175.937,1935,forward
1736643426.0650089,175.937,1935,forward
1736643426.0677102,175.937,1935,forward
1736643426.1100893,191.344,1935,backward
1736643426.1128478,191.344,1935,backward
1736643426.1155798,191.344,1935,backward
1736643426.118567,191.344,1935,backward
1736643426.1212246,191.344,1935,backward
1736643426.1238356,191.344,1935,backward
1736643426.126494,191.344,1935,backward
1736643426.1290934,191.344,1935,backward
1736643426.1321945,191.344,1935,idle
1736643426.1348836,191.344,1935,idle
1736643426.1380994,191.344,1935,idle
1736643426.1407783,191.344,1935,idle
1736643426.1433945,191.344,1935,idle
1736643426.146476,191.344,1935,to_device
1736643426.149068,191.344,1935,to_device
1736643426.151601,191.344,1935,to_device
1736643426.1542163,191.344,1935,to_device
1736643426.1571612,191.344,1935,to_device
1736643426.1600845,191.344,1935,forward
1736643426.1628313,191.344,1935,forward
1736643426.1654546,191.344,1935,forward
1736643426.168763,191.344,1935,forward
1736643426.1715186,191.344,1935,forward
1736643426.1742787,207.751,1935,forward
1736643426.1776223,207.751,1935,forward
1736643426.1824045,207.751,1935,forward
1736643426.185221,207.751,1935,backward
1736643426.1879923,207.751,1935,backward
1736643426.1907446,207.751,1935,backward
1736643426.1938372,207.751,1935,backward
1736643426.1968353,207.751,1935,backward
1736643426.1998813,207.751,1935,backward
1736643426.2027006,207.751,1935,backward
1736643426.205442,207.751,1935,backward
1736643426.2082107,207.751,1935,backward
1736643426.210963,207.751,1935,backward
1736643426.2136974,207.751,1935,backward
1736643426.2165928,207.751,1935,backward
1736643426.219633,207.751,1935,backward
1736643426.2223434,207.751,1935,backward
1736643426.2250967,207.751,1935,backward
1736643426.2279158,207.751,1935,backward
1736643426.230837,207.751,1935,backward
1736643426.2340057,207.751,1935,idle
1736643426.2370973,207.751,1935,idle
1736643426.2405682,207.751,1920,idle
1736643426.2439263,207.751,1920,idle
1736643426.2465549,207.751,1920,idle
1736643426.2491846,207.751,1920,to_device
1736643426.2519364,207.751,1920,to_device
1736643426.2547033,207.751,1920,to_device
1736643426.2577004,207.751,1935,to_device
1736643426.263506,207.751,1935,forward
1736643426.2662702,207.751,1935,forward
1736643426.269043,207.751,1935,forward
1736643426.271814,207.751,1935,forward
1736643426.274727,223.91,1935,forward
1736643426.2778547,223.91,1935,forward
1736643426.282152,223.91,1935,forward
1736643426.2849252,223.91,1935,forward
1736643426.287984,223.91,1935,backward
1736643426.2907505,223.91,1935,backward
1736643426.2935095,223.91,1935,backward
1736643426.2964394,223.91,1935,backward
1736643426.2995546,223.91,1920,backward
1736643426.3037806,223.91,1920,backward
1736643426.3065495,223.91,1920,backward
1736643426.309302,223.91,1920,backward
1736643426.3120704,223.91,1920,backward
1736643426.3149593,223.91,1920,backward
1736643426.3181963,223.91,1920,backward
1736643426.324322,223.91,1920,backward
1736643426.3270786,223.91,1920,backward
1736643426.3298464,223.91,1920,backward
1736643426.332589,223.91,1920,backward
1736643426.3352604,223.91,1920,backward
1736643426.3384728,223.91,1920,idle
1736643426.3419378,223.91,1920,idle
1736643426.345204,223.91,1920,idle
1736643426.348123,223.91,1920,idle
1736643426.3509436,223.91,1920,to_device
1736643426.3535748,223.91,1920,to_device
1736643426.356266,223.91,1920,to_device
1736643426.3591876,223.91,1935,to_device
1736643426.363489,223.91,1935,to_device
1736643426.366113,223.91,1935,forward
1736643426.36876,223.91,1935,forward
1736643426.371382,223.91,1935,forward
1736643426.374026,239.888,1935,forward
1736643426.3776417,239.888,1935,forward
1736643426.3805978,239.888,1935,forward
1736643426.383329,239.888,1935,forward
1736643426.386034,239.888,1935,forward
1736643426.388791,239.888,1935,backward
1736643426.3914392,239.888,1935,backward
1736643426.3940475,239.888,1935,backward
1736643426.396851,239.888,1935,backward
1736643426.399779,239.888,1920,backward
1736643426.4037762,239.888,1920,backward
1736643426.4064288,239.888,1920,backward
1736643426.4090264,239.888,1920,backward
1736643426.4116323,239.888,1920,backward
1736643426.4142375,239.888,1920,backward
1736643426.417204,239.888,1920,backward
1736643426.4205952,239.888,1920,backward
1736643426.424037,239.888,1920,backward
1736643426.4267693,239.888,1920,backward
1736643426.4294996,239.888,1920,backward
1736643426.4322522,239.888,1920,backward
1736643426.4349668,239.888,1920,backward
1736643426.4380543,239.888,1920,backward
1736643426.4444225,239.888,1920,idle
1736643426.4475577,239.888,1920,idle
1736643426.4508922,239.888,1920,idle
1736643426.453615,239.888,1920,idle
1736643426.4564726,239.888,1920,to_device
1736643426.4593542,239.888,1935,to_device
1736643426.463688,239.888,1935,to_device
1736643426.4662895,239.888,1935,to_device
1736643426.4688978,239.888,1935,to_device
1736643426.4715016,239.888,1935,forward
1736643426.4741347,255.325,1935,forward
1736643426.4773192,255.325,1935,forward
1736643426.4802413,255.325,1935,forward
1736643426.4829242,255.325,1935,forward
1736643426.4855306,255.325,1935,forward
1736643426.488134,255.325,1935,forward
1736643426.4907243,255.325,1935,forward
1736643426.493321,255.325,1935,backward
1736643426.4959767,255.325,1935,backward
1736643426.499061,255.325,1905,backward
1736643426.5035093,255.325,1905,backward
1736643426.506097,255.325,1905,backward
1736643426.508701,255.325,1905,backward
1736643426.5112925,255.325,1905,backward
1736643426.5138865,255.325,1905,backward
1736643426.5166671,255.325,1905,backward
1736643426.519596,255.325,1920,backward
1736643426.5238636,255.325,1920,backward
1736643426.5266788,255.325,1920,backward
1736643426.529418,255.325,1920,backward
1736643426.5321522,255.325,1920,backward
1736643426.5348923,255.325,1920,backward
1736643426.537995,255.325,1920,backward
1736643426.543564,255.325,1920,optimize
1736643426.5466683,255.325,1920,idle
1736643426.549995,255.325,1920,idle
1736643426.5530384,255.325,1920,idle
1736643426.5557754,255.325,1920,idle
1736643426.5588107,255.325,1935,idle
1736643426.5632632,255.325,1935,to_device
1736643426.5659962,255.325,1935,to_device
1736643426.56873,255.325,1935,to_device
1736643426.5714812,255.325,1935,to_device
1736643426.5744646,265.874,1935,forward
1736643426.5779026,265.874,1935,forward
1736643426.5826125,265.874,1935,forward
1736643426.5854604,265.874,1935,forward
1736643426.5885832,265.874,1935,forward
1736643426.5913444,265.874,1935,forward
1736643426.5941,265.874,1935,forward
1736643426.5972204,265.874,1935,backward
1736643426.6020274,265.874,1890,backward
1736643426.6048248,265.874,1890,backward
1736643426.607798,265.874,1890,backward
1736643426.6105585,265.874,1890,backward
1736643426.613303,265.874,1890,backward
1736643426.616248,265.874,1890,backward
1736643426.619382,265.874,1905,backward
1736643426.6238458,265.874,1905,backward
1736643426.6267495,265.874,1905,backward
1736643426.629477,265.874,1905,backward
1736643426.6321063,265.874,1905,backward
1736643426.6347558,265.874,1905,backward
1736643426.637888,265.874,1920,backward
1736643426.6432936,265.874,1920,backward
1736643426.646059,265.874,1920,backward
1736643426.6492288,265.874,1920,idle
1736643426.651997,265.874,1920,idle
1736643426.6548004,265.874,1920,idle
1736643426.6579516,265.874,1935,idle
1736643426.6633315,265.874,1935,to_device
1736643426.6660807,265.874,1935,to_device
1736643426.6688418,265.874,1935,to_device
1736643426.6716132,265.874,1935,to_device
1736643426.6743798,274.031,1935,to_device
1736643426.677874,274.031,1935,forward
1736643426.6819527,274.031,1935,forward
1736643426.6847117,274.031,1935,forward
1736643426.68766,274.031,1935,forward
1736643426.69042,274.031,1935,forward
1736643426.6931612,274.031,1935,forward
1736643426.6960382,274.031,1935,forward
1736643426.6991668,274.031,1905,backward
1736643426.703544,274.031,1905,backward
1736643426.7062993,274.031,1905,backward
1736643426.7091715,274.031,1905,backward
1736643426.711934,274.031,1905,backward
1736643426.7146962,274.031,1905,backward
1736643426.7177303,274.031,1920,backward
1736643426.7235143,274.031,1920,backward
1736643426.7262795,274.031,1920,backward
1736643426.7290473,274.031,1920,backward
1736643426.7318325,274.031,1920,backward
1736643426.7345943,274.031,1920,backward
1736643426.7376957,274.031,1920,backward
1736643426.743309,274.031,1920,backward
1736643426.746076,274.031,1920,backward
1736643426.7488437,274.031,1920,backward
1736643426.752108,274.031,1920,idle
1736643426.75518,274.031,1920,idle
1736643426.7583296,274.031,1935,idle
1736643426.7631922,274.031,1935,idle
1736643426.7660644,274.031,1935,to_device
1736643426.7687242,274.031,1935,to_device
1736643426.7713685,274.031,1935,to_device
1736643426.7739978,275.647,1935,to_device
1736643426.777303,275.647,1935,to_device
1736643426.7805936,275.647,1935,forward
1736643426.7833407,275.647,1935,forward
1736643426.785959,275.647,1935,forward
1736643426.7885675,275.647,1935,forward
1736643426.791192,275.647,1935,forward
1736643426.7937987,275.647,1935,forward
1736643426.7966616,275.647,1935,forward
1736643426.799601,275.647,1935,forward
1736643426.802323,275.647,1935,backward
1736643426.8049252,275.647,1935,backward
1736643426.807696,275.647,1935,backward
1736643426.8103125,275.647,1935,backward
1736643426.813205,275.647,1935,backward
1736643426.8158672,275.647,1935,backward
1736643426.8189769,275.647,1935,backward
1736643426.8216329,275.647,1935,backward
1736643426.8242369,275.647,1935,backward
1736643426.8268423,275.647,1935,backward
1736643426.8294382,275.647,1935,backward
1736643426.832039,275.647,1935,backward
1736643426.8346653,275.647,1935,backward
1736643426.8377137,275.647,1935,backward
1736643426.8405173,275.647,1935,backward
1736643426.8432658,275.647,1935,backward
1736643426.8460238,275.647,1935,backward
1736643426.848762,275.647,1935,backward
1736643426.8518429,275.647,1935,idle
1736643426.8546553,275.647,1935,idle
1736643426.857799,275.647,1935,idle
1736643426.8606107,275.647,1935,idle
1736643426.8633585,275.647,1935,idle
1736643426.8660717,275.647,1935,idle
1736643426.868727,275.647,1920,to_device
1736643426.9088454,277.705,1920,forward
1736643426.91151,277.705,1920,forward
1736643426.9140365,277.705,1920,forward
1736643426.9168825,277.705,1920,forward
1736643426.9196346,277.705,1920,forward
1736643426.9221988,277.705,1920,forward
1736643426.9247105,277.705,1920,forward
1736643426.9272575,277.705,1920,forward
1736643426.9298837,277.705,1920,backward
1736643426.932448,277.705,1920,backward
1736643426.9351218,277.705,1920,backward
1736643426.9383738,277.705,1905,backward
1736643426.9432795,277.705,1905,backward
1736643426.9459538,277.705,1905,backward
1736643426.9486415,277.705,1905,backward
1736643426.9513,277.705,1905,backward
1736643426.953958,277.705,1905,backward
1736643426.957013,277.705,1905,backward
1736643426.9622996,277.705,1905,backward
1736643426.9660192,277.705,1905,backward
1736643426.968848,277.705,1905,backward
1736643426.9716015,277.705,1905,backward
1736643426.9744196,277.591,1905,backward
1736643426.9817362,277.591,1905,idle
1736643426.9848268,277.591,1905,idle
1736643426.9875968,277.591,1905,idle
1736643426.9903443,277.591,1905,idle
1736643426.9932065,277.591,1905,idle
1736643426.9960933,277.591,1905,to_device
1736643426.999121,277.591,1920,to_device
1736643427.00325,277.591,1920,to_device
1736643427.0060086,277.591,1920,to_device
1736643427.0087817,277.591,1920,forward
1736643427.0115464,277.591,1920,forward
1736643427.014324,277.591,1920,forward
1736643427.0174005,277.591,1920,forward
1736643427.02184,277.591,1920,forward
1736643427.0245762,277.591,1920,forward
1736643427.0272372,277.591,1920,forward
1736643427.0300004,277.591,1920,forward
1736643427.0327582,277.591,1920,backward
1736643427.035802,277.591,1920,backward
1736643427.0388434,277.591,1905,backward
1736643427.0434237,277.591,1905,backward
1736643427.046188,277.591,1905,backward
1736643427.0489557,277.591,1905,backward
1736643427.0517309,277.591,1905,backward
1736643427.0546014,277.591,1905,backward
1736643427.057724,277.591,1905,backward
1736643427.0632668,277.591,1905,backward
1736643427.066034,277.591,1905,backward
1736643427.068801,277.591,1905,backward
1736643427.0715618,277.591,1905,backward
1736643427.0743625,278.294,1905,backward
1736643427.077415,278.294,1905,backward
1736643427.0817568,278.294,1905,optimize
1736643427.084528,278.294,1905,idle
1736643427.0875578,278.294,1905,idle
1736643427.0902154,278.294,1905,idle
1736643427.0928557,278.294,1905,idle
1736643427.0961134,278.294,1905,to_device
1736643427.0993817,278.294,1920,to_device
1736643427.1030073,278.294,1920,to_device
1736643427.105879,278.294,1920,to_device
1736643427.108667,278.294,1920,to_device
1736643427.1114385,278.294,1920,forward
1736643427.114221,278.294,1920,forward
1736643427.1173878,278.294,1920,forward
1736643427.1219296,278.294,1920,forward
1736643427.1246805,278.294,1920,forward
1736643427.1275394,278.294,1920,forward
1736643427.1302636,278.294,1920,forward
1736643427.133356,278.294,1920,forward
1736643427.1361427,278.294,1920,backward
1736643427.139301,278.294,1890,backward
1736643427.1443987,278.294,1890,backward
1736643427.1472075,278.294,1890,backward
1736643427.1499834,278.294,1890,backward
1736643427.1527653,278.294,1890,backward
1736643427.1555471,278.294,1890,backward
1736643427.1587842,278.294,1905,backward
1736643427.1633906,278.294,1905,backward
1736643427.166191,278.294,1905,backward
1736643427.16898,278.294,1905,backward
1736643427.1717932,278.294,1905,backward
1736643427.1746254,278.637,1905,backward
1736643427.1779287,278.637,1905,backward
1736643427.1840549,278.637,1905,backward
1736643427.1888692,278.637,1905,idle
1736643427.1918745,278.637,1905,idle
1736643427.194681,278.637,1905,idle
1736643427.1979616,278.637,1920,idle
1736643427.2031186,278.637,1920,to_device
1736643427.2057788,278.637,1920,to_device
1736643427.2084582,278.637,1920,to_device
1736643427.2110882,278.637,1920,to_device
1736643427.2137165,278.637,1920,to_device
1736643427.217087,278.637,1920,forward
1736643427.220167,278.637,1920,forward
1736643427.2228727,278.637,1920,forward
1736643427.225511,278.637,1920,forward
1736643427.2281494,278.637,1920,forward
1736643427.2307734,278.637,1920,forward
1736643427.233413,278.637,1920,forward
1736643427.2362506,278.637,1920,forward
1736643427.2391465,278.637,1890,backward
1736643427.2435417,278.637,1890,backward
1736643427.2461653,278.637,1890,backward
1736643427.2488215,278.637,1890,backward
1736643427.2514603,278.637,1890,backward
1736643427.2540836,278.637,1890,backward
1736643427.25702,278.637,1890,backward
1736643427.259973,278.637,1905,backward
1736643427.2636,278.637,1905,backward
1736643427.2662652,278.637,1905,backward
1736643427.268877,278.637,1905,backward
1736643427.2714908,278.637,1905,backward
1736643427.274237,277.509,1905,backward
1736643427.2773347,277.509,1905,backward
1736643427.2833245,277.509,1905,backward
1736643427.2860827,277.509,1905,backward
1736643427.2889693,277.509,1905,idle
1736643427.291829,277.509,1905,idle
1736643427.294631,277.509,1905,idle
1736643427.2978768,277.509,1920,idle
1736643427.3027878,277.509,1920,to_device
1736643427.305456,277.509,1920,to_device
1736643427.3083937,277.509,1920,to_device
1736643427.3110178,277.509,1920,to_device
1736643427.3136275,277.509,1920,to_device
1736643427.3163824,277.509,1920,to_device
1736643427.3192644,277.509,1920,forward
1736643427.3220997,277.509,1920,forward
1736643427.3247232,277.509,1920,forward
1736643427.3275137,277.509,1920,forward
1736643427.3301408,277.509,1920,forward
1736643427.332755,277.509,1920,forward
1736643427.3354015,277.509,1920,forward
1736643427.3384438,277.509,1920,forward
1736643427.3417878,277.509,1920,backward
1736643427.3446183,277.509,1920,backward
1736643427.3472288,277.509,1920,backward
1736643427.3498406,277.509,1920,backward
1736643427.3525383,277.509,1920,backward
1736643427.3555317,277.509,1920,backward
1736643427.358424,277.509,1920,backward
1736643427.3610852,277.509,1920,backward
1736643427.3637166,277.509,1920,backward
1736643427.3663745,277.509,1920,backward
1736643427.3689754,277.509,1920,backward
1736643427.3715928,277.509,1920,backward
1736643427.374358,277.342,1920,backward
1736643427.3777618,277.342,1920,backward
1736643427.3806512,277.342,1920,backward
1736643427.383407,277.342,1920,backward
1736643427.3861976,277.342,1920,backward
1736643427.388926,277.342,1920,backward
1736643427.3916073,277.342,1920,idle
1736643427.3944097,277.342,1920,idle
1736643427.3978,277.342,1920,idle
1736643427.4008152,277.342,1920,idle
1736643427.4037936,277.342,1920,idle
1736643427.4064107,277.342,1920,to_device
1736643427.4092076,277.342,1920,to_device
1736643427.411805,277.342,1920,to_device
1736643427.4144044,277.342,1920,to_device
1736643427.4173734,277.342,1920,to_device
1736643427.421589,277.342,1920,forward
1736643427.424234,277.342,1920,forward
1736643427.426842,277.342,1920,forward
1736643427.429473,277.342,1920,forward
1736643427.4320748,277.342,1920,forward
1736643427.4346757,277.342,1920,forward
1736643427.437664,277.342,1920,forward
1736643427.441399,277.342,1920,forward
1736643427.4441607,277.342,1920,backward
1736643427.447151,277.342,1920,backward
1736643427.4498744,277.342,1920,backward
1736643427.4524975,277.342,1920,backward
1736643427.4552898,277.342,1920,backward
1736643427.4582727,277.342,1920,backward
1736643427.4615335,277.342,1920,backward
1736643427.46443,277.342,1920,backward
1736643427.4670537,277.342,1920,backward
1736643427.4697626,277.342,1920,backward
1736643427.4723756,277.693,1920,backward
1736643427.4751544,277.693,1920,backward
1736643427.4781663,277.693,1920,backward
1736643427.4810095,277.693,1920,backward
1736643427.483761,277.693,1920,backward
1736643427.4864955,277.693,1920,backward
1736643427.489225,277.693,1920,backward
1736643427.4920006,277.693,1920,backward
1736643427.4947393,277.693,1920,idle
1736643427.498035,277.693,1905,idle
1736643427.5032752,277.693,1905,idle
1736643427.5060618,277.693,1905,idle
1736643427.5087943,277.693,1905,to_device
1736643427.5115387,277.693,1905,to_device
1736643427.514272,277.693,1905,to_device
1736643427.517313,277.693,1920,to_device
1736643427.5232282,277.693,1920,forward
1736643427.5260098,277.693,1920,forward
1736643427.5287566,277.693,1920,forward
1736643427.531638,277.693,1920,forward
1736643427.5343096,277.693,1920,forward
1736643427.5374348,277.693,1920,forward
1736643427.5415652,277.693,1920,forward
1736643427.5443077,277.693,1920,forward
1736643427.5469203,277.693,1920,backward
1736643427.549547,277.693,1920,backward
1736643427.5522833,277.693,1920,backward
1736643427.5555096,277.693,1920,backward
1736643427.5586474,277.693,1905,backward
1736643427.563104,277.693,1905,backward
1736643427.565852,277.693,1905,backward
