"PVWatts Hourly PV Performance Data"
"Requested Location","Turin"
"Location","Lat, Lng: 45.05, 7.66"
"Latitude (DD)","45.05"
"Longitude (DD)","7.66"
"Elevation (m)","258"
"DC System Size (kW)","0.5"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","3","15","0","26","2.8","1.3","0.2","24.166","3.484","10.077","8.703"
"1","3","16","0","7","2.3","1.1","0.2","6.495","2.469","1.737","0.678"
"1","3","17","0","0","2","1.1","0.2","0","2","0","0"
"1","3","18","0","0","1.9","1.2","0.2","0","1.9","0","0"
"1","3","19","0","0","2","1.2","0.2","0","2","0","0"
"1","3","20","0","0","2.1","1.2","0.2","0","2.1","0","0"
"1","3","21","0","0","2.1","1.2","0.2","0","2.1","0","0"
"1","3","22","0","0","2.2","1.2","0.2","0","2.2","0","0"
"1","3","23","0","0","2.2","1.3","0.2","0","2.2","0","0"
"1","4","0","0","0","2.2","1.3","0.2","0","2.2","0","0"
"1","4","1","0","0","2.2","1.3","0.2","0","2.2","0","0"
"1","4","2","0","0","2","1.4","0.2","0","2","0","0"
"1","4","3","0","0","1.7","1.4","0.2","0","1.7","0","0"
"1","4","4","0","0","1.5","1.5","0.2","0","1.5","0","0"
"1","4","5","0","0","1.5","1.5","0.2","0","1.5","0","0"
"1","4","6","0","0","1.6","1.5","0.2","0","1.6","0","0"
"1","4","7","0","0","1.6","1.5","0.2","0","1.6","0","0"
"1","4","8","0","0","1.7","1.5","0.2","0","0","0","0"
"1","4","9","1","46","1.8","1.4","0.2","43.984","3.016","18.75","17.049"
"1","4","10","0","35","1.8","1.5","0.2","32.55","2.683","13.925","12.406"
"1","4","11","1","85","1.9","1.7","0.2","81.253","4.008","35.781","33.438"
"1","4","12","1","94","1.9","1.8","0.2","90.167","4.189","39.776","37.283"
"1","4","13","48","221","1.9","1.9","0.2","286.313","9.027","128.987","123.13"
"1","4","14","10","145","1.9","1.8","0.2","157.424","5.9","70.531","66.878"
"1","4","15","1","65","1.7","1.5","0.2","64.605","3.448","28.034","25.983"
"1","4","16","0","19","1.2","1.2","0.2","17.753","1.65","4.984","3.802"
"1","4","17","0","0","0.7","1.1","0.2","0","0.7","0","0"
"1","4","18","0","0","0.7","1.3","0.2","0","0.7","0","0"
"1","4","19","0","0","0.7","1.3","0.2","0","0.7","0","0"
"1","4","20","0","0","0.5","1","0.2","0","0.5","0","0"
"1","4","21","0","0","0.3","0.9","0.2","0","0.3","0","0"
"1","4","22","0","0","0.1","0.9","0.2","0","0.1","0","0"
"1","4","23","0","0","-0.1","1","0.2","0","-0.1","0","0"
"1","5","0","0","0","-0.2","1","0.2","0","-0.2","0","0"
"1","5","1","0","0","-0.5","0.9","0.2","0","-0.5","0","0"
"1","5","2","0","0","-0.7","1","0.2","0","-0.7","0","0"
"1","5","3","0","0","-0.8","1","0.2","0","-0.8","0","0"
"1","5","4","0","0","-0.7","1","0.2","0","-0.7","0","0"
"1","5","5","0","0","-0.5","1","0.2","0","-0.5","0","0"
"1","5","6","0","0","-0.4","1","0.2","0","-0.4","0","0"
"1","5","7","0","0","-0.3","1","0.2","0","-0.3","0","0"
"1","5","8","0","0","-0.2","1","0.2","0","0","0","0"
"1","5","9","0","21","0.4","1","0.2","19.51","0.994","8.119","6.819"
"1","5","10","0","61","1.3","1.1","0.2","56.974","2.998","24.88","22.949"
"1","5","11","0","83","1.7","1.3","0.2","78.514","3.929","34.533","32.237"
"1","5","12","1","94","1.8","1.4","0.2","90.131","4.299","39.739","37.247"
"1","5","13","1","99","1.9","1.3","0.2","95.751","4.618","42.296","39.707"
"1","5","14","1","84","1.9","1.1","0.2","81.377","4.326","35.836","33.491"
"1","5","15","0","35","1.6","0.9","0.2","32.558","2.618","13.809","12.294"
"1","5","16","0","16","1.4","0.9","0.2","14.876","1.808","4.172","3.021"
"1","5","17","0","0","1.5","1","0.2","0","1.5","0","0"
"1","5","18","0","0","1.7","0.9","0.2","0","1.7","0","0"
"1","5","19","0","0","1.8","0.9","0.2","0","1.8","0","0"
"1","5","20","0","0","1.9","0.8","0.2","0","1.9","0","0"
"1","5","21","0","0","2","0.8","0.2","0","2","0","0"
"1","5","22","0","0","1.8","0.7","0.2","0","1.8","0","0"
"1","5","23","0","0","1.5","0.7","0.2","0","1.5","0","0"
"1","6","0","0","0","1.3","0.6","0.2","0","1.3","0","0"
"1","6","1","0","0","0.7","0.7","0.2","0","0.7","0","0"
"1","6","2","0","0","0.3","0.9","0.2","0","0.3","0","0"
"1","6","3","0","0","0","0.9","0.2","0","0","0","0"
"1","6","4","0","0","-0.3","1","0.2","0","-0.3","0","0"
"1","6","5","0","0","-0.7","1.1","0.2","0","-0.7","0","0"
"1","6","6","0","0","-1.5","1.2","0.2","0","-1.5","0","0"
"1","6","7","0","0","-2.5","1.3","0.2","0","-2.5","0","0"
"1","6","8","0","0","-3.1","1.3","0.2","0","0","0","0"
"1","6","9","0","40","-2.1","1.2","0.2","37.234","-1.021","16.039","14.441"
"1","6","10","0","43","0.2","1.3","0.2","40.012","1.336","17.353","15.705"
"1","6","11","13","166","1.6","1.4","0.2","179.44","6.579","80.426","76.4"
"1","6","12","0","47","2","1.1","0.2","43.747","3.303","18.84","17.136"
"1","6","13","0","117","2.4","0.8","0.2","114.396","6.081","50.545","47.645"
"1","6","14","780","70","2.6","0.7","0.2","542.911","20.667","241.828","231.715"
"1","6","15","679","57","2.1","0.5","0.2","383.328","15.5","168.532","161.183"
"1","6","16","454","33","0.5","0.6","0.2","170.247","5.508","50.422","47.527"
"1","6","17","0","0","-1.4","0.8","0.2","0","-1.4","0","0"
"1","6","18","0","0","-2.7","1.1","0.2","0","-2.7","0","0"
"1","6","19","0","0","-3.7","1.3","0.2","0","-3.7","0","0"
"1","6","20","0","0","-4.3","1.5","0.2","0","-4.3","0","0"
"1","6","21","0","0","-5","1.6","0.2","0","-5","0","0"
"1","6","22","0","0","-5.7","1.6","0.2","0","-5.7","0","0"
"1","6","23","0","0","-6.5","1.6","0.2","0","-6.5","0","0"
"1","7","0","0","0","-7.1","1.7","0.2","0","-7.1","0","0"
"1","7","1","0","0","-7.3","1.6","0.2","0","-7.3","0","0"
"1","7","2","0","0","-7.3","1.6","0.2","0","-7.3","0","0"
"1","7","3","0","0","-7.2","1.6","0.2","0","-7.2","0","0"
"1","7","4","0","0","-7","1.6","0.2","0","-7","0","0"
"1","7","5","0","0","-6.8","1.6","0.2","0","-6.8","0","0"
"1","7","6","0","0","-6.7","1.6","0.2","0","-6.7","0","0"
"1","7","7","0","0","-6.4","1.5","0.2","0","-6.4","0","0"
"1","7","8","0","0","-5.5","1.5","0.2","0","0","0","0"
"1","7","9","0","47","-3.3","1.3","0.2","44.565","-2.039","19.414","17.689"
"1","7","10","0","41","-0.7","1.1","0.2","38.146","0.437","16.574","14.956"
"1","7","11","1","163","1.3","0.8","0.2","167.92","6.704","74.981","71.16"
"1","7","12","0","156","2","0.8","0.2","157.079","7.054","69.799","66.173"
"1","7","13","852","76","2.3","0.6","0.2","662.101","24.948","290.098","278.165"
"1","7","14","8","146","2","0.6","0.2","156.57","7.327","69.747","66.123"
"1","7","15","17","123","0.8","0.6","0.2","145.876","5.752","64.687","61.254"
"1","7","16","25","66","-0.8","0.4","0.2","111.056","2.868","37.645","35.232"
"1","7","17","0","0","-2","0.3","0.2","0","-2","0","0"
"1","7","18","0","0","-3","0.8","0.2","0","-3","0","0"
"1","7","19","0","0","-3.3","1.1","0.2","0","-3.3","0","0"
"1","7","20","0","0","-3.4","1.2","0.2","0","-3.4","0","0"
"1","7","21","0","0","-3.6","1.2","0.2","0","-3.6","0","0"
"1","7","22","0","0","-4","1.3","0.2","0","-4","0","0"
"1","7","23","0","0","-4.6","1.3","0.2","0","-4.6","0","0"
"1","8","0","0","0","-5.3","1.4","0.2","0","-5.3","0","0"
"1","8","1","0","0","-6.1","1.4","0.2","0","-6.1","0","0"
"1","8","2","0","0","-6.8","1.5","0.2","0","-6.8","0","0"
"1","8","3","0","0","-7.6","1.6","0.2","0","-7.6","0","0"
"1","8","4","0","0","-8.2","1.7","0.2","0","-8.2","0","0"
"1","8","5","0","0","-8.6","1.7","0.2","0","-8.6","0","0"
"1","8","6","0","0","-8.7","1.7","0.2","0","-8.7","0","0"
"1","8","7","0","0","-8.6","1.8","0.2","0","-8.6","0","0"
"1","8","8","0","0","-7.2","1.7","0.2","0","0","0","0"
"1","8","9","586","40","-3.9","1.5","0.2","303.977","4.302","136.593","130.449"
"1","8","10","752","57","-0.5","1.4","0.2","498.747","13.423","228.034","218.441"
"1","8","11","824","66","1.7","1.2","0.2","624.248","19.962","278.765","267.259"
"1","8","12","853","69","2.5","1.1","0.2","676.404","22.771","298.581","286.327"
"1","8","13","837","69","2.7","1.1","0.2","646.06","22.066","286.158","274.373"
"1","8","14","793","65","2.5","0.9","0.2","548.786","19.813","245.31","235.066"
"1","8","15","693","54","1.5","0.6","0.2","386.009","14.622","170.762","163.329"
"1","8","16","466","34","-0.1","0.6","0.2","178.62","5.383","58.622","55.417"
"1","8","17","0","0","-1.3","0.7","0.2","0","-1.3","0","0"
"1","8","18","0","0","-2.4","1.1","0.2","0","-2.4","0","0"
"1","8","19","0","0","-3","1.3","0.2","0","-3","0","0"
"1","8","20","0","0","-3.2","1.4","0.2","0","-3.2","0","0"
"1","8","21","0","0","-3.3","1.4","0.2","0","-3.3","0","0"
"1","8","22","0","0","-3.4","1.4","0.2","0","-3.4","0","0"
"1","8","23","0","0","-3.8","1.4","0.2","0","-3.8","0","0"
"1","9","0","0","0","-3.9","1.4","0.2","0","-3.9","0","0"
"1","9","1","0","0","-3.8","1.4","0.2","0","-3.8","0","0"
"1","9","2","0","0","-3.4","1.3","0.2","0","-3.4","0","0"
"1","9","3","0","0","-3.1","1.3","0.2","0","-3.1","0","0"
"1","9","4","0","0","-3.3","1.3","0.2","0","-3.3","0","0"
"1","9","5","0","0","-3.3","1.3","0.2","0","-3.3","0","0"
"1","9","6","0","0","-3.1","1.3","0.2","0","-3.1","0","0"
"1","9","7","0","0","-2.9","1.2","0.2","0","-2.9","0","0"
"1","9","8","0","0","-2.3","1.2","0.2","0","0","0","0"
"1","9","9","0","3","-0.8","1.2","0.2","2.782","-0.719","1.073","0.039"
"1","9","10","2","73","0.8","1.6","0.2","70.425","2.668","31.057","28.892"
"1","9","11","2","91","1.4","1.8","0.2","87.965","3.634","38.897","36.436"
"1","9","12","10","139","1.5","1.7","0.2","144.392","5.246","64.497","61.071"
"1","9","13","163","199","1.6","1.7","0.2","338.148","10.392","152.917","146.157"
"1","9","14","33","158","1.4","1.5","0.2","195.343","6.702","87.981","83.67"
"1","9","15","6","120","0.7","1.2","0.2","135.253","4.627","60.14","56.879"
"1","9","16","0","11","-0.8","0.9","0.2","10.213","-0.498","3.472","2.347"
"1","9","17","0","0","-1.8","0.9","0.2","0","-1.8","0","0"
"1","9","18","0","0","-2.1","1","0.2","0","-2.1","0","0"
"1","9","19","0","0","-2.1","1","0.2","0","-2.1","0","0"
"1","9","20","0","0","-2.1","1.1","0.2","0","-2.1","0","0"
"1","9","21","0","0","-2.2","1.1","0.2","0","-2.2","0","0"
"1","9","22","0","0","-2.4","1.2","0.2","0","-2.4","0","0"
"1","9","23","0","0","-3","1.3","0.2","0","-3","0","0"
"1","10","0","0","0","-3.9","1.4","0.2","0","-3.9","0","0"
"1","10","1","0","0","-4.6","1.5","0.2","0","-4.6","0","0"
"1","10","2","0","0","-4.8","1.5","0.2","0","-4.8","0","0"
"1","10","3","0","0","-4.9","1.5","0.2","0","-4.9","0","0"
"1","10","4","0","0","-5.2","1.5","0.2","0","-5.2","0","0"
"1","10","5","0","0","-5.4","1.5","0.2","0","-5.4","0","0"
"1","10","6","0","0","-5.6","1.6","0.2","0","-5.6","0","0"
"1","10","7","0","0","-5.4","1.5","0.2","0","-5.4","0","0"
"1","10","8","0","0","-4.2","1.4","0.2","0","0","0","0"
"1","10","9","0","19","-1.7","1.3","0.2","17.649","-1.2","7.394","6.122"
"1","10","10","25","121","0.8","1.2","0.2","143.797","4.985","64.576","61.147"
"1","10","11","157","182","2","1","0.2","311.116","11.527","139.955","133.683"
"1","10","12","107","201","2.1","0.8","0.2","295.492","11.623","132.234","126.253"
"1","10","13","20","150","2.2","0.9","0.2","164.002","7.343","73.101","69.351"
"1","10","14","777","66","2","0.9","0.2","544.434","19.175","243.889","233.698"
"1","10","15","695","55","1.2","0.8","0.2","391.74","13.814","174.331","166.763"
"1","10","16","494","35","-0.3","0.8","0.2","191.966","5.422","67.519","63.979"
"1","10","17","0","0","-1.6","0.9","0.2","0","-1.6","0","0"
"1","10","18","0","0","-2.6","1.1","0.2","0","-2.6","0","0"
"1","10","19","0","0","-3.5","1.3","0.2","0","-3.5","0","0"
"1","10","20","0","0","-4.2","1.5","0.2","0","-4.2","0","0"
"1","10","21","0","0","-4.5","1.5","0.2","0","-4.5","0","0"
"1","10","22","0","0","-4.6","1.6","0.2","0","-4.6","0","0"
"1","10","23","0","0","-4.7","1.6","0.2","0","-4.7","0","0"
"1","11","0","0","0","-4.8","1.6","0.2","0","-4.8","0","0"
"1","11","1","0","0","-4.9","1.5","0.2","0","-4.9","0","0"
"1","11","2","0","0","-5.1","1.6","0.2","0","-5.1","0","0"
"1","11","3","0","0","-5.4","1.6","0.2","0","-5.4","0","0"
"1","11","4","0","0","-5.4","1.6","0.2","0","-5.4","0","0"
"1","11","5","0","0","-5.1","1.6","0.2","0","-5.1","0","0"
"1","11","6","0","0","-4.5","1.4","0.2","0","-4.5","0","0"
"1","11","7","0","0","-4.2","1.3","0.2","0","-4.2","0","0"
"1","11","8","0","0","-3.3","1.1","0.2","0","0","0","0"
"1","11","9","619","40","-1.3","0.9","0.2","318.628","8.644","141.314","134.991"
"1","11","10","767","57","0.6","0.7","0.2","509.183","17.547","229.411","219.766"
"1","11","11","838","66","1.7","0.6","0.2","636.729","23.483","280.605","269.03"
"1","11","12","863","71","2.2","0.7","0.2","690.206","25.155","301.839","289.463"
"1","11","13","864","69","2.3","0.8","0.2","669.48","23.976","294.354","282.26"
"1","11","14","825","64","2.2","0.8","0.2","572.409","20.742","255.093","244.48"
"1","11","15","734","54","1.1","0.7","0.2","410.671","14.692","182.573","174.695"
"1","11","16","527","34","-1.1","1","0.2","196.661","4.506","70.942","67.273"
"1","11","17","0","0","-2.8","1.2","0.2","0","-2.8","0","0"
"1","11","18","0","0","-3.4","1.3","0.2","0","-3.4","0","0"
"1","11","19","0","0","-3.4","1.4","0.2","0","-3.4","0","0"
"1","11","20","0","0","-3.1","1.3","0.2","0","-3.1","0","0"
"1","11","21","0","0","-2.5","1.2","0.2","0","-2.5","0","0"
"1","11","22","0","0","-2.5","1.2","0.2","0","-2.5","0","0"
"1","11","23","0","0","-2.8","1.2","0.2","0","-2.8","0","0"
"1","12","0","0","0","-3.1","1.3","0.2","0","-3.1","0","0"
"1","12","1","0","0","-3.5","1.4","0.2","0","-3.5","0","0"
"1","12","2","0","0","-3.9","1.5","0.2","0","-3.9","0","0"
"1","12","3","0","0","-4.1","1.6","0.2","0","-4.1","0","0"
"1","12","4","0","0","-4.3","1.6","0.2","0","-4.3","0","0"
"1","12","5","0","0","-4.2","1.6","0.2","0","-4.2","0","0"
"1","12","6","0","0","-4","1.6","0.2","0","-4","0","0"
"1","12","7","0","0","-3.5","1.5","0.2","0","-3.5","0","0"
"1","12","8","0","0","-2.5","1.5","0.2","0","0","0","0"
"1","12","9","0","3","0.2","1.6","0.2","2.782","0.274","1.069","0.035"
"1","12","10","182","134","3","1.7","0.2","255.409","9.648","115.578","110.226"
"1","12","11","805","65","4.4","1.8","0.2","615.305","20.121","274.494","263.149"
"1","12","12","826","69","4.9","1.4","0.2","664.061","23.423","292.241","280.227"
"1","12","13","827","66","4.8","1","0.2","643.268","24.569","282.149","270.515"
"1","12","14","810","57","4.3","1","0.2","557.681","21.449","247.893","237.551"
"1","12","15","738","46","3.9","1.2","0.2","406.264","15.728","180.17","172.383"
"1","12","16","535","32","2.8","1.3","0.2","200.437","8.148","72.86","69.118"
"1","12","17","0","0","2.1","1.6","0.2","0","2.1","0","0"
"1","12","18","0","0","1.6","1.7","0.2","0","1.6","0","0"
"1","12","19","0","0","1","1.7","0.2","0","1","0","0"
"1","12","20","0","0","0.5","1.8","0.2","0","0.5","0","0"
"1","12","21","0","0","0.4","1.8","0.2","0","0.4","0","0"
"1","12","22","0","0","0.4","1.8","0.2","0","0.4","0","0"
"1","12","23","0","0","0.4","1.8","0.2","0","0.4","0","0"
"1","13","0","0","0","0.3","1.8","0.2","0","0.3","0","0"
"1","13","1","0","0","0.3","1.8","0.2","0","0.3","0","0"
"1","13","2","0","0","0.2","1.8","0.2","0","0.2","0","0"
"1","13","3","0","0","0.1","1.8","0.2","0","0.1","0","0"
"1","13","4","0","0","0","1.8","0.2","0","0","0","0"
"1","13","5","0","0","0","1.8","0.2","0","0","0","0"
"1","13","6","0","0","0.1","1.8","0.2","0","0.1","0","0"
"1","13","7","0","0","0.1","1.9","0.2","0","0.1","0","0"
"1","13","8","252","10","1.1","1.8","0.2","49.696","2.14","12.901","11.421"
"1","13","9","656","34","3.9","1.6","0.2","328.166","12.566","143.731","137.317"
"1","13","10","808","45","6.6","1.7","0.2","515.632","20.068","230.423","220.74"
"1","13","11","872","50","7.8","2","0.2","637.283","23.428","281.125","269.53"
"1","13","12","894","52","8.3","2","0.2","686.708","25.133","300.559","288.231"
"1","13","13","884","52","8.4","1.8","0.2","661.316","25.298","289.514","277.603"
"1","13","14","845","49","7.8","1.3","0.2","566.653","23.995","249.678","239.269"
"1","13","15","760","42","6.4","1.3","0.2","414.016","18.174","182.279","174.411"
"1","13","16","577","29","4.9","1.5","0.2","213.097","10.36","78.208","74.265"
"1","13","17","0","0","3.8","1.6","0.2","0","3.8","0","0"
"1","13","18","0","0","3.2","1.6","0.2","0","3.2","0","0"
"1","13","19","0","0","2.9","1.7","0.2","0","2.9","0","0"
"1","13","20","0","0","2.7","1.7","0.2","0","2.7","0","0"
"1","13","21","0","0","2.7","1.8","0.2","0","2.7","0","0"
"1","13","22","0","0","2.7","1.9","0.2","0","2.7","0","0"
"1","13","23","0","0","2.6","1.9","0.2","0","2.6","0","0"
"1","14","0","0","0","2.3","2","0.2","0","2.3","0","0"
"1","14","1","0","0","2.1","2","0.2","0","2.1","0","0"
"1","14","2","0","0","1.8","2.1","0.2","0","1.8","0","0"
"1","14","3","0","0","1.5","2.3","0.2","0","1.5","0","0"
"1","14","4","0","0","1.3","2.4","0.2","0","1.3","0","0"
"1","14","5","0","0","1.2","2.6","0.2","0","1.2","0","0"
"1","14","6","0","0","1.3","2.7","0.2","0","1.3","0","0"
"1","14","7","0","0","1.5","2.9","0.2","0","1.5","0","0"
"1","14","8","0","2","2.8","3.2","0.2","1.853","2.832","0.466","0"
"1","14","9","658","34","5.3","3.6","0.2","326.832","11.293","143.91","137.489"
"1","14","10","788","50","7.1","3.5","0.2","515.496","16.8","233.035","223.253"
"1","14","11","679","117","8.3","3.1","0.2","596.528","20.252","265.141","254.149"
"1","14","12","897","55","9.1","2.7","0.2","694.423","24.009","305.126","292.626"
"1","14","13","891","56","9.3","2.1","0.2","673.166","25.476","294.412","282.316"
"1","14","14","858","52","8.7","1.4","0.2","580.383","24.905","254.848","244.244"
"1","14","15","776","46","7.3","1.4","0.2","428.199","19.201","188.141","180.053"
"1","14","16","576","32","6.2","1.5","0.2","216.639","11.781","80.415","76.389"
"1","14","17","0","0","5.2","1.4","0.2","0","5.2","0","0"
"1","14","18","0","0","3.8","1.4","0.2","0","3.8","0","0"
"1","14","19","0","0","2.2","1.4","0.2","0","2.2","0","0"
"1","14","20","0","0","1.5","1.6","0.2","0","1.5","0","0"
"1","14","21","0","0","1.8","1.6","0.2","0","1.8","0","0"
"1","14","22","0","0","2.5","1.5","0.2","0","2.5","0","0"
"1","14","23","0","0","2.4","1.3","0.2","0","2.4","0","0"
"1","15","0","0","0","1.7","1.3","0.2","0","1.7","0","0"
"1","15","1","0","0","1.1","1.2","0.2","0","1.1","0","0"
"1","15","2","0","0","0.9","1.1","0.2","0","0.9","0","0"
"1","15","3","0","0","1.1","0.9","0.2","0","1.1","0","0"
"1","15","4","0","0","1.3","0.7","0.2","0","1.3","0","0"
"1","15","5","0","0","1.4","0.8","0.2","0","1.4","0","0"
"1","15","6","0","0","1.4","0.9","0.2","0","1.4","0","0"
"1","15","7","0","0","1.6","0.9","0.2","0","1.6","0","0"
"1","15","8","0","2","2","0.9","0.2","1.853","2.051","0.468","0"
"1","15","9","0","4","3.3","0.8","0.2","3.71","3.419","1.424","0.377"
"1","15","10","0","5","4.7","1.1","0.2","4.642","4.838","1.807","0.745"
"1","15","11","2","88","5.6","1.1","0.2","84.605","8.12","36.681","34.304"
"1","15","12","15","143","6.1","1.2","0.2","151.533","10.505","66.424","62.925"
"1","15","13","0","64","6.1","1.4","0.2","59.621","7.753","25.513","23.557"
"1","15","14","0","6","5.6","1.4","0.2","5.571","5.755","2.176","1.101"
"1","15","15","0","29","4.2","1.1","0.2","26.959","5.003","11.29","9.87"
"1","15","16","1","31","2.5","0.7","0.2","30.609","3.489","11.951","10.507"
"1","15","17","0","0","1.8","0.4","0.2","0","1.8","0","0"
"1","15","18","0","0","1.4","0.6","0.2","0","1.4","0","0"
"1","15","19","0","0","0.8","0.9","0.2","0","0.8","0","0"
"1","15","20","0","0","0.4","1.1","0.2","0","0.4","0","0"
"1","15","21","0","0","0.4","1.1","0.2","0","0.4","0","0"
